L11796425,US,US-VT,US-VT-023,44.2510497,-72.5553503,Cross Vermont Trail--Old Country Club Road,2022-08-14 14:55,46
L4027624,US,US-VT,US-VT-023,44.3364651,-72.7619576,Cross Vermont Trail--Waterbury Section,2022-07-28 15:43,105
L9526499,US,US-VT,US-VT-005,44.2679996,-72.2738608,Cross Vermont Trail--West Shore Dr. to Boulder Beach Rd.,2019-06-17 09:25,10
L9526572,US,US-VT,US-VT-005,44.2549563,-72.2649391,Cross Vermont Trail--West Shore Dr. to Lakeside Dr.,2019-06-19 11:17,7
L9745196,US,US-VT,US-VT-017,43.8919849,-72.2519381,Crossroad Farm / Taylor Floodplain,2022-05-21 07:01,116
L19273792,US,US-VT,US-VT-025,42.9384955,-72.881539,Crosstown Trail,2022-05-29 19:55,23
L5764656,US,US-VT,US-VT-021,43.6601104,-73.1912184,Crystal Beach,2022-06-08 11:48,88
L751918,US,US-VT,US-VT-019,44.7326678,-72.1539447,Crystal Lake - Barton (763 acres),2022-07-16 06:00,81
L1959595,US,US-VT,US-VT-019,44.7465504,-72.1731806,Crystal Lake State Park,2022-08-11 11:45,67
L751919,US,US-VT,US-VT-023,44.3838157,-72.4958935,Curtis Pond - Calais (72 acres),2022-08-11 09:38,89
L7755832,US,US-VT,US-VT-003,43.2647654,-73.1002988,Cutler Memorial Forest,2021-09-06 10:38,12
L751920,US,US-VT,US-VT-011,44.986565,-73.0374923,Cutler Pond - Highgate (25 acres)
L751921,US,US-VT,US-VT-017,44.0916181,-72.5489186,Cutter Pond - Williamstown (16 acres),2020-05-30 06:40,14
L3163694,US,US-VT,US-VT-021,43.598663,-73.1857145,D & H Rail Trail--Castleton to South St.,2022-08-03 09:00,114
L3163703,US,US-VT,US-VT-021,43.530246,-73.2336617,D & H Rail Trail--Farnham Rd. to Poultney,2022-08-04 06:59,118
L4962192,US,US-VT,US-VT-003,43.2457342,-73.2407856,D & H Rail Trail--Hebron Rd parking to NY border,2022-04-24 10:14,77
L4962230,US,US-VT,US-VT-003,43.2722998,-73.2390046,D & H Rail Trail--Hebron Rd. parking to Quarry Rd.,2022-07-19 10:01,80
L3163705,US,US-VT,US-VT-021,43.5112011,-73.2373953,D & H Rail Trail--Poultney to NY border,2022-07-30 06:58,115
L3163798,US,US-VT,US-VT-021,43.3136438,-73.2377064,D & H Rail Trail--Sawmill Rd. to Quarry Rd.,2022-04-20 13:16,87
L3163701,US,US-VT,US-VT-021,43.5724759,-73.2105303,D & H Rail Trail--South St. to Farnham Rd.,2022-07-13 07:03,101
L3163795,US,US-VT,US-VT-021,43.3445049,-73.2497013,D & H Rail Trail--West Pawlet to Sawmill Rd.,2022-07-02 10:56,126
L165269,US,US-VT,US-VT-001,44.0545617,-73.4163478,DAR State Park,2022-07-16 15:40,145
L751922,US,US-VT,US-VT-021,43.3642958,-73.052178,Danby Pond - Danby (56 acres),2022-08-13 08:00,172
L751923,US,US-VT,US-VT-019,44.6763909,-72.2621799,Daniels Pond - Glover (66 acres),2022-07-02 15:43,52
L3948428,US,US-VT,US-VT-023,44.3576793,-72.8169322,DeForge Hydroelectric Station Recreation Area,2022-07-21 19:13,97
L109526,US,US-VT,US-VT-001,44.097019,-73.3420451,Dead Creek WMA IBA,2022-06-05 12:51,243
L601176,US,US-VT,US-VT-001,44.08598,-73.34457,Dead Creek WMA IBA--Bird Observatory & banding station,2022-08-10 07:05,189
L201059,US,US-VT,US-VT-001,44.07455,-73.351,Dead Creek WMA IBA--Brilyea Access,2022-08-14 10:08,235
L267658,US,US-VT,US-VT-001,44.11071,-73.33908,Dead Creek WMA IBA--Farrell Access,2022-08-15 09:52,190
L715236,US,US-VT,US-VT-001,44.0737892,-73.3289552,Dead Creek WMA IBA--Gage Road,2022-08-14 07:15,130
L788246,US,US-VT,US-VT-001,44.0852885,-73.336798,Dead Creek WMA IBA--Goose Viewing Area,2022-07-08 14:39,178
L342143,US,US-VT,US-VT-001,44.1275513,-73.3292255,Dead Creek WMA IBA--Stone Bridge Dam,2022-08-14 18:59,167
L934683,US,US-VT,US-VT-001,44.0435504,-73.3291054,Dead Creek WMA IBA--Town House Rd. Wetland,2022-06-08 21:17,112
L6322250,US,US-VT,US-VT-001,44.0878085,-73.3216542,Dead Creek WMA IBA--Visitor Center,2022-07-20 07:19,92
L1762080,US,US-VT,US-VT-001,44.1840684,-73.3101759,Dead Creek confluence with Otter Creek,2022-08-09 10:56,162
L342140,US,US-VT,US-VT-001,44.149982,-73.321562,Dead Creek--Panton Road crossing,2022-08-15 11:21,158
L218331,US,US-VT,US-VT-001,44.1372542,-73.0613136,Deer Leap,2021-12-18 10:30,20
L751924,US,US-VT,US-VT-025,42.7900992,-72.7135664,Deer Park Pond - Halifax (22 acres),2022-06-09 12:12,11
L165376,US,US-VT,US-VT-007,44.5333652,-73.2777677,Delta Park IBA,2022-08-16 10:03,250
L751925,US,US-VT,US-VT-009,44.7289933,-71.6576042,Dennis Pond - Brunswick (185 acres),2022-01-30 10:40,7
L1939109,US,US-VT,US-VT-027,43.5428246,-72.5009251,Densmore Hill WMA,2019-09-09 07:56,19
L1527542,US,US-VT,US-VT-021,43.7098737,-73.0425024,Depot Hill Road Wetlands,2022-07-18 09:38,112
L19353578,US,US-VT,US-VT-019,44.9953667,-72.1030998,Derby Line Welcome Center,2022-05-29 10:45,3
L247930,US,US-VT,US-VT-007,44.5341724,-73.2674849,Derway Island Nature Preserve,2022-07-30 11:34,130
L751927,US,US-VT,US-VT-027,43.6428982,-72.4036152,Deweys Mill Pond - Hartford (56 acres),2022-08-16 13:56,184
L213109,US,US-VT,US-VT-021,43.5803746,-72.9652426,Diamond Run Mall Nature Trail,2021-09-18 11:56,99
L2914614,US,US-VT,US-VT-013,44.9162248,-73.2762015,Dillenbeck Bay Fishing Access,2022-08-14 07:48,54
L17526101,US,US-VT,US-VT-005,44.435227,-71.981573,Dog Mountain,2022-07-17 18:24,11
L4250472,US,US-VT,US-VT-023,44.252955,-72.600481,Dog River Field,2022-08-09 10:06,73
L247933,US,US-VT,US-VT-007,44.4989599,-73.2319381,Donahue Sea Caves,2022-06-27 16:34,100
L11836897,US,US-VT,US-VT-003,43.28503,-73.047702,Dorset Peak,2022-06-19 10:49,33
L751928,US,US-VT,US-VT-001,43.7586417,-73.2829348,Doughty Pond - Orwell (17 acres)
L751929,US,US-VT,US-VT-001,44.0144161,-73.0978875,Dow Pond - Middlebury (11 acres),2022-02-21 12:03,22
L751930,US,US-VT,US-VT-005,44.3934528,-71.9352741,Duck Pond - Waterford (16 acres),2022-04-22 08:40,40
L2098618,US,US-VT,US-VT-015,44.573004,-72.620422,Duhamel Road,2022-06-11 13:54,126
L11234536,US,US-VT,US-VT-025,42.9575532,-72.527318,Dummerston Landing,2022-06-20 15:30,90
L15206787,US,US-VT,US-VT-003,42.816468,-72.998597,Dutch Hill,2021-06-02 06:52,32
L14606500,US,US-VT,US-VT-025,42.9220572,-72.5369013,Dutton Pines State Park,2022-07-31 19:41,27
L751931,US,US-VT,US-VT-009,44.6400538,-71.6078236,Dutton Pond - Maidstone (12 acres)
L7405810,US,US-VT,US-VT-007,44.6687139,-73.2058525,Eagle Mountain Natural Area,2022-05-07 08:41,79
L1924674,US,US-VT,US-VT-019,45.0006167,-72.1964407,Eagle Point WMA,2022-08-10 09:23,151
L1814573,US,US-VT,US-VT-001,43.8190774,-73.3581376,East Creek & East Creek WMA--north unit,2022-02-13 15:21,89
L165272,US,US-VT,US-VT-001,43.7829965,-73.3154315,East Creek WMA--south unit,2022-08-15 06:52,141
L6541499,US,US-VT,US-VT-027,43.6274905,-72.509134,East End Park,2022-06-18 08:36,59
L3298291,US,US-VT,US-VT-015,44.5299722,-72.80056,East Face and Toll road,2022-07-22 12:48,84
L1934664,US,US-VT,US-VT-015,44.5563807,-72.4219179,East Hill WMA,2021-05-11 08:39,17
L751932,US,US-VT,US-VT-023,44.4467334,-72.3547281,East Long Pond - Woodbury (188 acres),2022-07-10 07:30,29
L10481959,US,US-VT,US-VT-023,44.329347,-72.513198,East Montpelier Trails,2022-07-23 09:52,52
L1495024,US,US-VT,US-VT-007,44.4471521,-73.1995938,East Woods (UVM Natural Area),2022-07-10 10:39,84
L751933,US,US-VT,US-VT-021,43.7474971,-73.181478,Echo Lake (Keeler Pond) - Hubbardton (54 acres),2022-04-24 09:00,31
L751934,US,US-VT,US-VT-019,44.8612361,-71.9937885,Echo Lake - Charleston (550 acres),2022-07-16 08:30,61
L751935,US,US-VT,US-VT-027,43.4712969,-72.7009106,Echo Lake - Plymouth (104 acres),2022-08-06 15:00,106
L384290,US,US-VT,US-VT-013,44.6890371,-73.3458316,Ed Weed Fish Hatchery,2022-08-15 13:42,109
L207067,US,US-VT,US-VT-027,43.3417206,-72.5055143,Eleanor Ellis/Springweather Nature Area-N. Springfield Lake,2022-07-14 09:18,172
L751936,US,US-VT,US-VT-021,43.4685017,-72.9871988,Elfin Lake - Wallingford (16 acres) / Stone Meadow Park,2022-07-04 15:00,102
L9531583,US,US-VT,US-VT-017,43.931783,-72.6668198,Ellis Town Forest,2022-05-27 10:30,60
L1935588,US,US-VT,US-VT-011,44.7677299,-72.8869057,Elm Brook WMA,2020-08-19 10:46,18
L1959548,US,US-VT,US-VT-015,44.543444,-72.5295925,Elmore State Park,2022-08-12 09:30,111
L4722463,US,US-VT,US-VT-017,43.8784238,-72.2131348,Ely Mountain Conservation Area,2022-08-01 10:34,36
L751937,US,US-VT,US-VT-003,43.2747111,-73.0068859,Emerald Lake - Dorset (28 acres),2022-08-15 11:17,112
L1959643,US,US-VT,US-VT-003,43.2816106,-73.0042577,Emerald Lake State Park,2022-07-09 08:24,126
L3298176,US,US-VT,US-VT-001,44.0204,-72.9376,Emily Proctor Trail,2022-08-04 10:51,36
L12271867,US,US-VT,US-VT-023,44.292273,-72.676058,Enchanted Isle,2022-07-22 10:31,67
L1358175,US,US-VT,US-VT-011,44.888776,-72.692585,Enosburg Town Forest,2022-07-23 08:32,100
L165331,US,US-VT,US-VT-003,43.1658,-73.1175,Equinox Mtn.,2022-08-16 14:11,100
L751938,US,US-VT,US-VT-003,43.1558772,-73.0892863,Equinox Pond - Manchester (15 acres),2022-08-16 10:49,95
L905407,US,US-VT,US-VT-003,43.1643714,-73.0964399,Equinox Preservation Trust,2022-08-15 21:28,88
L168247,US,US-VT,US-VT-027,43.59669,-72.4876,Eshqua Bog,2022-07-19 09:00,90
L6210832,US,US-VT,US-VT-007,44.5039128,-73.1110096,Essex Tree Farm Soccer Fields and XC Course,2022-07-21 18:26,61
L12298452,US,US-VT,US-VT-023,44.284221,-72.86405,Ethan Allen East Peak,2021-10-11 13:30,11
L246427,US,US-VT,US-VT-007,44.5072762,-73.2311241,Ethan Allen Homestead,2022-08-12 16:17,160
L201419,US,US-VT,US-VT-007,44.5118495,-73.2395622,Ethan Allen Park,2022-07-31 19:00,90
L20455139,US,US-VT,US-VT-005,44.36333,-72.177408,Ewell Mill Pond,2022-08-01 13:14,6
L751939,US,US-VT,US-VT-005,44.3607202,-72.1631005,Ewell Pond - Peacham (51 acres),2022-08-01 13:03,43
L20393905,US,US-VT,US-VT-005,44.359483,-72.172693,Ewells Mills Historic Park,2022-08-01 13:19,2
L751940,US,US-VT,US-VT-011,44.8560675,-72.9905784,Fairfield Pond - Fairfield (446 acres),2022-07-16 07:55,77
L1140162,US,US-VT,US-VT-011,44.7955561,-72.9962755,Fairfield Swamp WMA,2022-08-01 17:18,134
L713068,US,US-VT,US-VT-011,44.823095,-72.9943442,Fairfield Swamp WMA--French Hill Access,2022-07-04 16:05,100
L1934679,US,US-VT,US-VT-017,43.888398,-72.1660566,Fairlee Marsh WMA,2021-07-10 16:40,58
L3860001,US,US-VT,US-VT-017,43.9280272,-72.1806908,Fairlee Town Forest,2021-09-26 07:10,59
L934665,US,US-VT,US-VT-001,44.1001295,-73.2845378,Farr Cross Road,2022-07-04 07:25,68
L751941,US,US-VT,US-VT-023,44.1265602,-72.7401645,Felchner Pond - Northfield (12 acres),2014-04-26 19:00,9
L1189837,US,US-VT,US-VT-009,44.6818363,-71.7038155,Ferdinand Bog - West Mountain WMA,2021-07-16 05:13,62
L751942,US,US-VT,US-VT-001,43.8629884,-73.069365,Fern Lake - Leicester (69 acres),2021-11-21 11:22,27
L4515250,US,US-VT,US-VT-001,44.234315,-73.3005667,Ferrisburgh Town Beach,2022-07-07 12:30,117
L17695552,US,US-VT,US-VT-001,44.2236969,-73.21664,Ferrisburgh Town Forest,2022-08-02 18:46,43
L1385380,US,US-VT,US-VT-001,44.2167858,-73.3303928,Fields (Kellogg) Bay / Kellogg Bay Road,2022-01-08 14:37,82
L14214083,US,US-VT,US-VT-015,44.532855,-72.427217,Fisher Covered Railroad Bridge,2021-08-01 13:14,12
L11835030,US,US-VT,US-VT-013,44.8460954,-73.3619819,Fisk Quarry Preserve,2022-06-19 16:32,21
L10006347,US,US-VT,US-VT-007,44.4107003,-73.1093144,Five Tree Hill Country Park,2022-07-03 12:34,50
L751943,US,US-VT,US-VT-005,44.5644961,-72.2086757,Flagg Pond - Wheelock (111 acres),2022-06-04 07:20,53
L11537473,US,US-VT,US-VT-027,43.388509,-72.659883,Fletcher Farm Foundation Fields,2022-07-19 06:35,26
L751944,US,US-VT,US-VT-023,44.4076117,-72.4418758,Forest Lake (Nelson Pond) - Calais (133 acres),2022-08-12 06:00,65
L751945,US,US-VT,US-VT-009,44.9845253,-71.6815973,Forest Lake - Averill (62 acres),2022-07-16 12:00,92
L165348,US,US-VT,US-VT-001,44.2206227,-73.3140314,Fort Cassin / Porter Bay,2022-08-16 09:10,196
L1464362,US,US-VT,US-VT-025,42.8198292,-72.5659714,Fort Dummer State Park,2022-06-11 06:57,94
L9242710,US,US-VT,US-VT-007,44.4985702,-73.1550783,Fort Ethan Allen Cemetery,2022-05-14 10:31,29
L751946,US,US-VT,US-VT-005,44.3287269,-72.2105214,Fosters Pond - Peacham (61 acres),2022-07-16 08:55,24
L1935490,US,US-VT,US-VT-027,43.82282,-72.564963,Fox Stand (Royalton Hill Rd. bridge),2022-08-10 09:33,179
L165273,US,US-VT,US-VT-011,44.9398,-73.0978,Franklin Co. State Airport IBA,2022-07-20 07:43,133
L1937144,US,US-VT,US-VT-007,44.3054241,-73.0583954,Fred Johnson WMA--north unit,2021-05-02 04:10,86
L1937136,US,US-VT,US-VT-001,44.2820789,-73.0444908,Fred Johnson WMA--south unit,2022-05-07 14:44,47
L751947,US,US-VT,US-VT-017,43.8469178,-72.4280062,Fuller Pond - Strafford (18 acres)
L751948,US,US-VT,US-VT-003,43.1725634,-72.8743045,Gale Meadows WMA and Gale Meadows Pond - Winhall (195 acres),2022-08-14 08:40,99
L7594120,US,US-VT,US-VT-023,44.155866,-72.661864,Garvey Field,2021-06-06 17:39,29
L751950,US,US-VT,US-VT-025,42.8184037,-72.806841,Gates Pond - Whitingham (30 acres),2022-08-02 11:35,41
L13133138,US,US-VT,US-VT-023,44.256693,-72.599633,Gateway Park,2022-07-30 07:56,35
L3243604,US,US-VT,US-VT-001,43.7643222,-73.3429644,George Davis (Singing Cedars) Fishing Access,2022-03-25 13:29,46
L751951,US,US-VT,US-VT-011,44.7196186,-73.1579906,Georgia Plains Res. - Georgia (19 acres),2022-02-13 12:37,5
L9130379,US,US-VT,US-VT-011,44.746637,-73.07807,Georgia Rest Area I-89 North Bound,2022-05-18 16:47,8
L10875289,US,US-VT,US-VT-011,44.755366,-73.078347,Georgia Rest Area I-89 South Bound,2020-02-29 17:07,9
L5679133,US,US-VT,US-VT-011,44.7678517,-73.1616926,Georgia Town Beach,2022-07-20 05:51,45
L418839,US,US-VT,US-VT-007,44.3418058,-73.1236159,Geprag Community Park - Hinesburg,2022-08-13 07:24,162
L165275,US,US-VT,US-VT-021,43.6738,-72.8128,Gifford Woods State Park and Natural Area,2022-07-11 11:33,104
L4343538,US,US-VT,US-VT-007,44.4986787,-73.1696963,Gilbrook Natural Area,2022-06-21 08:55,81
L4164687,US,US-VT,US-VT-027,43.7892819,-72.3431039,Gile Mountain / Norwich Town Forest,2022-07-14 12:17,57
L751953,US,US-VT,US-VT-007,44.3540093,-72.9637755,Gillett Pond - Richmond (30 acres),2022-08-12 09:05,96
L2001809,US,US-VT,US-VT-003,42.978023,-73.071594,Glastenbury Mountain,2022-07-27 10:28,63
L751954,US,US-VT,US-VT-021,43.6634354,-73.2383222,Glen Lake - Castleton (206 acres),2022-07-16 07:30,94
L13349718,US,US-VT,US-VT-003,42.9741501,-73.0722463,Goddard Shelter
L200005,US,US-VT,US-VT-013,44.6883758,-73.3505764,Grand Isle Ferry Landing,2022-08-14 14:47,89
L617656,US,US-VT,US-VT-013,44.6898796,-73.2986794,Grand Isle State Park,2022-07-31 06:35,126
L17120376,US,US-VT,US-VT-001,44.0208553,-72.8280385,Granville Gulf Reservation State Forest,2022-05-23 17:29,11
L751955,US,US-VT,US-VT-009,44.9844726,-71.7031676,Great Averill Pond - Norton (828 acres),2022-07-16 08:30,81
L751956,US,US-VT,US-VT-019,44.6965213,-72.3604863,Great Hosmer Pond - Craftsbury (140 acres),2022-08-03 11:17,58
L165276,US,US-VT,US-VT-007,44.3469916,-72.9963831,Green Mountain Audubon Nature Center,2022-08-15 13:03,150
L6525023,US,US-VT,US-VT-023,44.3970873,-72.7196217,Green Mountain Club Visitors Center,2022-06-24 10:09,100
L751957,US,US-VT,US-VT-015,44.6249775,-72.5208724,Green River Reservoir - Hyde Park (554 acres),2022-08-12 15:52,118
L1959690,US,US-VT,US-VT-015,44.6212195,-72.5269318,Green River Reservoir State Park,2022-06-23 14:53,89
L4015352,US,US-VT,US-VT-003,42.8726854,-73.1808436,Greenberg Headwaters Park,2022-07-31 07:01,141
L1944849,US,US-VT,US-VT-027,43.350348,-72.819998,Greendale Campground,2021-05-26 10:02,31
L9280075,US,US-VT,US-VT-007,44.4833951,-73.1867723,Greenmount Cemetery,2022-07-16 10:53,105
L5829966,US,US-VT,US-VT-001,44.1308669,-73.0936718,"Greenwood Cemetery, Bristol",2022-05-13 06:13,106
L11137408,US,US-VT,US-VT-023,44.4076533,-72.7321004,Gregg Hill Road Pond,2022-08-15 16:08,120
L751958,US,US-VT,US-VT-003,43.3032346,-72.9593804,Griffith Lake - Peru (18 acres),2021-09-04 09:15,39
L165344,US,US-VT,US-VT-005,44.2963,-72.2947,Groton State Forest--Owl's Head,2022-06-28 11:04,85
L566884,US,US-VT,US-VT-005,44.2870405,-72.2484755,Groton State Forest--Peacham Bog Trail,2022-06-18 12:18,93
L1214336,US,US-VT,US-VT-023,44.3130708,-72.3180198,Groton State Forest--Rail Trail,2022-06-26 11:32,105
L751959,US,US-VT,US-VT-025,43.0450723,-72.9454974,Grout Pond - Stratton (84 acres),2022-06-29 05:25,104
L5132708,US,US-VT,US-VT-023,44.3111362,-72.7148581,Grow Compost,2021-04-21 13:11,43
L13662544,US,US-VT,US-VT-009,44.569774,-71.588328,Guildhall Swamp Natural Area,2022-04-01 08:12,5
L9539970,US,US-VT,US-VT-025,42.8118641,-72.5657487,Guilford Welcome Center,2022-07-18 09:15,43
L751960,US,US-VT,US-VT-015,44.6928984,-72.5209647,Gut Pond - Eden (13 acres),2014-05-13 07:30,30
L751961,US,US-VT,US-VT-021,43.6926056,-73.219087,Half Moon Pond - Hubbardton (23 acres),2022-07-11 08:17,118
L253439,US,US-VT,US-VT-021,43.6988213,-73.222214,Half Moon Pond State Park,2022-06-17 10:26,120
L1937193,US,US-VT,US-VT-007,44.5317588,-73.2568359,Halfmoon Cove WMA,2022-08-05 18:31,110
L751962,US,US-VT,US-VT-011,44.6952191,-72.9301419,Halfmoon Pond - Fletcher (21 acres),2021-06-09 17:10,14
L751963,US,US-VT,US-VT-009,44.9788845,-71.9023436,Halfway Pond - Norton (22 acres)
L751964,US,US-VT,US-VT-001,44.1845142,-72.972814,Hallock Lake - Starksboro (15 acres),2022-07-08 09:10,47
L751965,US,US-VT,US-VT-017,44.0862511,-72.1227161,Halls Lake - Newbury (85 acres),2022-08-05 15:15,93
L751966,US,US-VT,US-VT-027,43.9343737,-72.8146648,Hancock Mtn. Pond - Rochester (14 acres),2016-01-02 09:10,14
L1944852,US,US-VT,US-VT-003,43.25337,-72.89222,Hapgood Pond Campground - GMNF,2022-08-10 12:24,82
L751967,US,US-VT,US-VT-005,44.5261907,-72.3732948,Hardwick Lake - Hardwick (145 acres),2022-07-10 11:09,110
L11716959,US,US-VT,US-VT-005,44.515678,-72.3663269,Hardwick Village Forest,2022-05-23 11:45,32
L751968,US,US-VT,US-VT-015,44.4679126,-72.4993465,Hardwood Pond - Elmore (44 acres),2020-07-18 08:15,8
L751969,US,US-VT,US-VT-017,44.1033245,-72.0794772,Harriman Pond - Newbury (20 acres),2019-10-20 13:48,13
L751970,US,US-VT,US-VT-025,42.8208579,-72.9049611,Harriman Reservoir - Whitingham (2040 acres),2022-08-02 12:30,88
L165278,US,US-VT,US-VT-027,43.3407,-72.5197,Hartness State Airport,2022-05-22 08:22,113
L751971,US,US-VT,US-VT-019,44.7044606,-72.2924212,Hartwell Pond - Albany (16 acres),2021-07-17 08:00,5
L751972,US,US-VT,US-VT-005,44.2935323,-72.136638,Harveys Lake - Barnet (351 acres),2021-12-25 10:02,13
L5580932,US,US-VT,US-VT-011,44.7944197,-73.1719816,Hathaway Point Boat Launch,2022-04-20 15:00,53
L929295,US,US-VT,US-VT-021,43.767034,-73.0553913,Hawk Hill Trails,2022-06-08 07:26,94
L1790962,US,US-VT,US-VT-001,44.2193334,-73.2679579,Hawkins Road,2022-08-16 08:08,182
L1939157,US,US-VT,US-VT-027,43.3778536,-72.5684738,Hawks Mountain WMA,2020-04-25 15:15,45
L751973,US,US-VT,US-VT-025,42.918083,-72.9166328,Haystack Pond - Wilmington (27 acres),2021-07-08 14:46,57
L753228,US,US-VT,US-VT-019,44.841447,-72.5249577,Hazen's Notch,2021-07-04 11:35,67
L7977702,US,US-VT,US-VT-013,44.8227726,-73.2717647,Hen Island,2021-05-26 09:35,19
L165635,US,US-VT,US-VT-025,43.178577,-72.44664,Herrick's Cove IBA,2022-08-13 08:09,235
L751975,US,US-VT,US-VT-025,42.8804609,-72.7195557,Hidden Lake - Marlboro (17 acres),2022-07-10 10:28,25
L751976,US,US-VT,US-VT-021,43.7533203,-73.154044,High Pond - Sudbury (20 acres),2019-09-21 08:15,52
L1218373,US,US-VT,US-VT-007,44.3261813,-73.032614,Hinesburg Town Forest,2022-07-29 15:15,119
L7369452,US,US-VT,US-VT-007,44.3411555,-73.1031239,Hinesburg Village Cemetery,2022-07-30 20:00,129
L751977,US,US-VT,US-VT-021,43.7649302,-73.1681915,Hinkum Pond - Sudbury (60 acres),2013-06-22 07:30,45
L6687982,US,US-VT,US-VT-025,42.8526969,-72.7967218,Hogback Conservation Area--Tower Trail,2022-08-15 11:00,102
L16994458,US,US-VT,US-VT-015,44.4241538,-72.6446217,Hogback Mountain,2021-11-28 11:56,3
L14607492,US,US-VT,US-VT-025,42.8602216,-72.795391,Hogback Mountain Conservation Area,2022-07-06 14:05,27
L3973032,US,US-VT,US-VT-013,44.8549181,-73.33186,Holcomb Bay Fishing Access,2022-06-23 16:09,72
L751978,US,US-VT,US-VT-017,44.0416198,-72.5885417,Holdens Pond - Brookfield (10 acres),2020-10-10 13:18,4
L751979,US,US-VT,US-VT-019,44.9863545,-71.9290638,Holland Pond - Holland (325 acres),2022-07-28 06:31,63
L5816415,US,US-VT,US-VT-007,44.3604378,-72.913295,Honey Hollow Trail,2022-06-28 09:38,93
L7308638,US,US-VT,US-VT-023,44.3765342,-72.7153593,Hope Davey Memorial Park,2022-08-15 17:33,55
L3973005,US,US-VT,US-VT-013,44.9139796,-73.313621,Horicans Fishing Access,2020-12-30 13:18,14
L751980,US,US-VT,US-VT-023,44.3234033,-72.5417863,Horn of the Moon Pond - East Montpelier (10 acres),2021-04-10 09:06,59
L751981,US,US-VT,US-VT-019,44.6167906,-72.2115416,Horse Pond - Greensboro (32 acres),2022-06-02 08:45,84
L751982,US,US-VT,US-VT-021,43.7845714,-73.1801242,Hough Pond - Sudbury (16 acres),2020-03-28 16:28,22
L751983,US,US-VT,US-VT-003,42.7844417,-72.986157,Howe Pond - Readsboro (52 acres),2021-11-13 10:42,34
L517197,US,US-VT,US-VT-003,43.0687937,-73.1590319,Howell's Swamp,2022-05-28 10:45,130
L165280,US,US-VT,US-VT-023,44.2676,-72.5779,Hubbard Park,2022-08-12 08:44,114
L5813252,US,US-VT,US-VT-007,44.4292137,-73.1894696,Hubbard Recreation & Natural Area,2022-07-26 16:50,71
L917601,US,US-VT,US-VT-021,43.6948729,-73.1383038,Hubbardton Battlefield WMA and State Historic Site,2022-08-02 13:54,60
L11996351,US,US-VT,US-VT-023,44.395266,-72.645242,Hunger Mountain,2022-08-07 06:31,61
L16371520,US,US-VT,US-VT-007,44.2948527,-72.9615952,Huntington Community Forest,2022-07-13 09:07,74
L3452604,US,US-VT,US-VT-001,44.0705784,-73.1950164,Huntington Falls,2022-07-16 06:18,36
L1956423,US,US-VT,US-VT-023,44.237719,-72.915589,Huntington Gap WMA,2021-10-11 17:30,21
L763439,US,US-VT,US-VT-001,44.022138,-73.1855321,Hurd Grassland,2022-08-13 08:14,138
L12417181,US,US-VT,US-VT-017,44.0158737,-72.1204688,"I-91 Northbound Rest Stop, Bradford Information Center",2022-06-30 15:56,27
L751984,US,US-VT,US-VT-007,44.5351436,-73.0979788,Indian Brook Reservoir - Essex (50 acres),2022-07-29 13:25,122
L17176651,US,US-VT,US-VT-025,42.802927,-72.538611,Indian Point Picnic Area,2021-12-23 11:41,8
L751985,US,US-VT,US-VT-021,43.6429223,-73.2772529,Inman Pond - Fair Haven (85 acres),2021-08-28 14:13,60
L1937263,US,US-VT,US-VT-007,44.4944543,-73.2213449,Intervale WMA,2022-04-22 07:43,94
L18178043,US,US-VT,US-VT-007,44.521934,-73.243141,Intervale WMA--Howe Farm unit,2022-08-05 19:01,84
L11381028,US,US-VT,US-VT-023,44.197712,-72.603464,Irish Hill Trails,2022-06-19 07:23,62
L751986,US,US-VT,US-VT-009,44.8036202,-71.8697215,Island Pond - Brighton (626 acres),2022-08-10 17:20,149
L6476651,US,US-VT,US-VT-013,44.9029195,-73.3160262,Isle LaMotte Passage Causeway,2022-08-13 16:04,64
L165282,US,US-VT,US-VT-013,44.8759,-73.339,Isle la Motte,2022-07-09 14:05,190
L11131645,US,US-VT,US-VT-001,44.033291,-73.1930481,Jackson Trail,2022-06-12 06:48,78
L751987,US,US-VT,US-VT-025,42.8014924,-72.8159112,Jacksonville Pond - Whitingham (20 acres),2022-06-10 07:56,28
L11533574,US,US-VT,US-VT-017,44.1510636,-72.4319525,Jail Branch Marsh,2022-08-15 16:20,54
L1959817,US,US-VT,US-VT-025,43.1056516,-72.7727401,Jamaica State Park,2022-06-30 14:00,72
L19472413,US,US-VT,US-VT-023,44.3409756,-72.4233082,Janes Cemetery,2022-06-05 08:39,14
L221192,US,US-VT,US-VT-019,44.9241576,-72.5256477,Jay Peak,2022-07-26 09:20,104
L8161657,US,US-VT,US-VT-001,43.998673,-73.149074,Jeffrey Murdock Nature Preserve,2022-07-22 09:40,38
L912839,US,US-VT,US-VT-007,44.4517958,-73.0032921,Jericho Research Forest--UVM,2022-08-13 14:38,86
L18776162,US,US-VT,US-VT-007,44.501348,-72.977446,Jericho Town Forest,2022-04-30 19:00,28
L11785725,US,US-VT,US-VT-027,43.361591,-72.723344,Jewell Brook Site Number 1 Reservoir,2020-11-20 10:02,17
L11783511,US,US-VT,US-VT-027,43.380876,-72.72336,Jewell Brook Site Number 5 Reservoir,2021-07-29 10:11,33
